name,phone,segment,city,rating,reviews,address,website
"Inkstall Private Tuition IGCSE, IBDP, IB, ICSE",919820351334,Tuition,Mumbai Andheri,4.3,104,"Inkstall, Shop 3 Rustomjee Ozone Goregaon - Mulund, New Link Rd, Mahesh Nagar, Goregaon West, Mumbai, Maharashtra 400104",https://inkstall.com/
Special Home Tutors,919892975425,Tuition,Mumbai Andheri,4.4,13,"brand one building, Sangam Nagar, Antop Hill, Mumbai, Maharashtra 400037",https://mh.homestuition.in/
IGCSE English Tuition RedEarth,919324865533,Tuition,Mumbai Andheri,5,6,"Blossom, Sangeetkar N Dutta Marg, Gharkul Society, Four Bungalows, Andheri West, Mumbai, Maharashtra 400053",
Angels Eduwizard Tutorials,919833616194,Tuition,Mumbai Andheri,4.3,3,"Shop No:03, Pouis Apartment, RK Mandir Rd, C-Wing, Kondivita, Andheri East, Mumbai, Maharashtra 400059",http://angelseduwizardtutorials.com/
EazyTutors - Home Tutors/Private Tutors in Pune,918888585413,Tuition,Pune,4.9,358,"Office No. 5, 2nd Floor, Bombay Sappers Colony, Chandan Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",https://eazytutors.com/
Vidyarjan Tutorial ( 5/6/7/8/9/10th-SSC / CBSE ),919970088840,Tuition,Pune,5,105,"Third Floor, 3rd floor, A wing, NC Kelkar Road, beside Kesariwada, Narayan Peth, Pune, Maharashtra 411030",http://www.vidyarjantutorial.in/
Yashoday Tutors (Home Tuitions),918975808146,Tuition,Pune,4.9,63,"Umashankar Niwas, S.No. 46/8/4, Katraj - Ambegaon BK Rd, Dattanagar, Shani Nagar, Pune, Maharashtra 411046",https://www.yashodaytutors.in/
Delta Tutorial Pune:,917028176444,Tuition,Pune,4.9,61,"Shop no 2, Dhruv apartment, 215, opp. Kumbare Eye Hospital, next to Karande Corner, Rasta Peth, Pune, Maharashtra 411002",https://id.vyaparify.com/delta-tutorials
Tutoratti Learning Center | Best Coaching Classes in Pune,918888810099,Tuition,Pune,4.3,174,"3rd Floor, Sinhgad Rd, above Jaihind Mill, next to Bharat Petroleum, Vitthalwadi, Hingne Khurd, Pune, Maharashtra 411051",https://www.tutoratti.com/
NK'S Tutorials,917020884072,Tuition,Pune,4.9,90,"Office no 12, Shantai Vihar Complex, next to Hotel Shantai, near Samarth Police Station, Rasta Peth, Pune, Maharashtra 411002",http://nkstutorials.in/
NISHANT'S ACADEMY,919766011761,Tuition,Pune,5,44,"430, Jawaharlal Nehru Rd, New Mangalwar Peth, Mangalwar Peth, Kasba Peth, Pune, Maharashtra 411011",
Anitaz Classes,919028086655,Tuition,Pune,4.9,89,"215+216, 1st floor, Dhruv Apartments, opposite Kumbhare Eye clinic, Rasta Peth, Pune, Maharashtra 411002",
Nair Coaching Academy,919850667744,Tuition,Pune,4.9,189,"sno 36/1/2, Archana Niwas, Kharadi Rd, behind dutt hotel, Yashwant Nagar, Kharadi, Pune, Maharashtra 411014",
NAIK TUTORIALS - KOTHRUD BRANCH,919503854178,Tuition,Pune,4.9,146,"1st Floor, Chitralekha chambers, 38, Paud Rd, above Kaka Halwai, Gurha Slathia, Ideal Colony, Kothrud, Pune, Maharashtra 411038",http://www.naiktutorials.com/
Signature Career Academy,917030302311,Tuition,Pune,5,6,"Super Mall Society, S22, Salunke Vihar Rd, near Rosary School, Clover Village, Wanowrie, Pune, Maharashtra 411040",https://www.signatureacademy.in/
KIRTI EDUCATION CENTRE PUNE,919766327441,Tuition,Pune,5,11,"Digi road Gavali city, Induban residency, near Nirankari satsang bhawan, Sai Vittal Nagar, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411039",
Takalkar Classes,917030308545,Tuition,Pune,4.8,82,"Takalkar classes, 2nd floor, Muktai complex, DP Rd, above crown Bakery, opposite Ashish garden, Vijayashree Society, Kothrud, Pune, Maharashtra 411038",http://www.takalkarclasses.com/
Excel maths science english tuitions in camp,919422031215,Tuition,Pune,5,63,"Shanti Kunj General Thimayya Rd, Sadhu Vaswani Rd, Camp, Pune, Maharashtra 411001",http://exceltutorialspune.in/
Dutta Academy of Modern Education,917767080910,Tuition,Pune,5,44,"Super Mall Society, Salunke Vihar Rd, Clover Village, Wanowrie, Pune, Maharashtra 411040",http://www.duttaacademy.in/
SHREE CLASSES,919049382728,Tuition,Pune,4.8,105,"OFFICE NO. 6, DNYANDEEP BHVAN, Police Colony, Shukrawar Peth, Pune, Maharashtra 411002",https://shreeclassesedu.com/
Roy's Classes ( Reading/Grammar/Tuition Classes),918697111337,Tuition,Pune,5,6,"Sai Ganga Society, Kondhwa-Undri-Saswad Rd, Undri, Pune, Maharashtra 411060",
K.G.N Study Centre,917058582786,Tuition,Pune,5,19,"Sareen Miracles, A-01, opposite King Bakery, Kausar Baugh, Kondhwa, Pune, Maharashtra 411048",
Sharma Academy,918308495766,Tuition,Pune,5,21,"Lane No. 3, near prabhat Traders, Survey Number 2, Mahadev Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",https://youtube.com/@sharmaacademy-mb7hh?si=CTFaq4qlhstwAUZs
Home Tuition Centre - The Swami Education,919284071420,Tuition,Pune,4.6,103,"Thite Nagar, Kharadi, Pune, Maharashtra 411014",
Champs Learning India,917558739185,Tuition,Pune,5,47,"2nd Floor, Office Number B3 & B4, Building Number 1, MANGALMURTI COMPLEX, Sinhgad Rd, Pune Okayama Friendship Garden, Dattawadi, Pune, Maharashtra 411030",https://champslearning.in/
"Vedantu Learning Centre Pune (VLC), Swargate - JEE / NEET / Foundation",918040245900,Tuition,Pune,4.5,36,"Vedantu learning center, 5th Floor, Sharada Enclave, Shankar Sheth Rd, behind SBI Building, Shri Sarathi Society, Vrindavan Society, Guru Nanak Nagar, Pune, Maharashtra 411042",https://www.vedantu.com/offline-centres/pune/swargate?utm_source=organic&utm_medium=googlemybusiness&utm_campaign=offline
Saai Tutorials (Sai commerce classes),919028737473,Tuition,Pune,5,72,"Office no.109, Rama Smruti Apartments, 19, A+ B, Somwar Peth, Pune, Maharashtra 411011",
"Alpha Coaching Classes-Coaching Class & Tuition Centre in Lohegaon, Pune",918010093092,Tuition,Pune,4.5,38,"floor-3, Shreeram mareegold, Lohgaon-Shinde Vadgaon Rd, Sai Nagar, Mathade Wasti, Lohegaon, Pune, Maharashtra 411047",
Balaji Tutorials,919422520292,Tuition,Pune,4.8,143,"Lakshmi vilas, 6, Nathan Rd, behind Conrad Hotel, off Mangaldas Road, Sangamvadi, Pune, Maharashtra 411001",
Physics Wallah Tuition Center Pune Pimple | Class 8th - 10th | 11th - 12th | IIT-JEE | NEET,918046801524,Tuition,Pune,4.1,18,"Sunshine Villas, Dwarkadheesh Gardens, Pimple Saudagar, Pimpri-Chinchwad, Pune, Maharashtra 411017",https://www.pw.live/
Awasthi (Private Tuition Classes) 8-12th std CBSE/ICSE/SSC All subject,919822639006,Tuition,Pune,4.9,90,"E2/1, near Kondhwa, Salunkhe Vihar Society, Wanowrie, Pune, Maharashtra 411022",
"ARYA SPECTRUM CAREER INSTITUTE- Best Coaching Classes in Pune for Maharashtra CET, IIT JEE, NEET, and classes 6 to 12",918983595592,Tuition,Pune,4.4,78,"Chandra Smruty Bunglow, beside Bella Vista, near Pride Regency, Rajiv Nagar South, Rajiv Nagar North, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014",https://www.aryaspectrum.com/
Vikas Tutorials,919975083327,Tuition,Pune,5,39,"7, Mumbai - Pandharpur Rd, Hulshur, Camp, Pune, Maharashtra 411001",
Cuemath Offline Tuition Center | Dilprit Kaur,918296888111,Tuition,Pune,5,16,"6-B 2nd floor Quarter Gate, Nr Shantai Hotel, next to YMCA, Club, Modi Colony, Pune, Maharashtra 411002",https://www.cuemath.com/hybrid-teacher-profile/Dilprit-Hooda/?utm_source=google&utm_medium=gbl
SUCCESS HOME TUTOR,918237224748,Tuition,Pune,4.1,69,"Shivdatt Nagar 31/1, Navecha Road 101, Vijayraj Complex, Shivramnagar, Pimple Gurav, Pune, Pimpri-Chinchwad, Maharashtra 411061",
"Chate Coaching Classes- Best Coaching Classes | Best Tuition Classes in Dhanori | Best Classes for 8th ,9th and 10th",917350906033,Tuition,Pune,4.8,196,"Jay Ganesh Plaza, Stilt Floor, Old Jakat Naka, Porwal Road, Jay Ganesh Plaza, 10, Dhanori-Lohegaon Rd, Kutwal Colony, Lohegaon, Pune, Maharashtra 411047",https://chatecoachingclasses.co/
Sai Classes - rasta peth,919767050104,Tuition,Pune,4.7,198,"94A/2 Shop No. 8 & 9 Stilth floor Swami Narayan Apartment, Rasta Peth, Pune, Maharashtra 411002",https://sai-classes-rasta-peth.grexa.site/
"Diksha Coaching Classes | Best Coaching for Class 10 & 12 Boards, MHT-CET Dedicated Coaching | Most loved Coaching Institute.",919890749882,Tuition,Pune,4.9,100,"Manjari Rd, Ward No 2, Jayganga Nagar, Keshav Nagar, Mundhwa, Pune, Maharashtra 411036",http://dikshaclasses.com/
Kulkarni Home Tuition Pune,919028161091,Tuition,Pune,4.8,148,"Flat no 101, near kamala neharu hospital, behind Trishundya ganpati mandir, Somwar Peth, Pune, Maharashtra 411069",http://kulkarnihometuition.com/
Achievers Academy,918007771888,Tuition,Pune,4.8,231,"Office no 13, Sneha Plaza, near Mira Hyundai service station, Warje, Pune, Maharashtra 411058",http://achieveracademy.co.in/
BAPAT CLASSES,919923085800,Tuition,Pune,5,194,"Sule Path, Shriram Apartments, no 3 889, Bhandarkar Rd, Deccan Gymkhana, Pune, Maharashtra 411004",http://bapatclasses.wordpress.com/
Empower Tutorials- 8th 9th 10th CBSE ICSE SSC Coaching Classes | 11th &12th PCMB classes in Warje,919890968797,Tuition,Pune,4.8,260,"Office no, Empower Tutorials, 10, Mumbai Pune Bypass Rd Flyover, Motiram Nagar, Warje, Pune, Maharashtra 411058",https://empowercoachingclasseswarje.in/
Sanjay Classes (Branch 1) Dhanori,917276488998,Tuition,Pune,5,134,"Sr no 29, near RK puram Society, Gokul Nagar, Munjaba Vasti, Dhanori, Pune, Maharashtra 411015",
Anas Classes PCMB WALLAH,918149055550,Tuition,Pune,4.9,111,"Plot no 41 ground floor kausarbaugh housing society, Zam zam Chowk near Sana Hospital Kondhwa, near Sana Hospital &, Kausar Baugh, masjid, Pune, Maharashtra 411048",http://www.anasclasses.com/
AdiAaru Coaching Classes,919960512494,Tuition,Pune,4.9,36,"Sumangal Arcades, Wagholi Rd, in front of Arpita Hotel, Sant Nagar, Lohegaon, Pune, Maharashtra 411047",http://adiaarupune.shiksha/
Shende's Coaching Classes,919860052331,Tuition,Pune,4.8,48,"Swami Chaya Apartments, Society, off Cummins College Road, near Rajaram Bridge, Sridhar Colony, Karvenagar, Pune, Maharashtra 411052",
Takalkar Classes,919922932603,Tuition,Pune,4.6,254,"hingane khurd, Mohite Paradise, Narveer Tanaji Malusare Rd, Anand Nagar, Pune, Maharashtra 411051",http://takalkarclasses.com/
Devkar Coaching Classes,917666314726,Tuition,Pune,4.9,97,"Mundhwa - Manjari Rd, behind Shivshahi Hotel, near Amit aba office, Shiv Krishna Society, Manjari Budruk, Pune, Maharashtra 412307",https://www.devkarcoaching.com/
Hemant Bora's Academy - Best Coaching Classes For 8th / 9th / 10th SSC & CBSE - Maths / Science,918856888880,Tuition,Pune,4.8,110,"Survey No. 46, 2, opp. Dwarka Garden, Datta Prasad Housing Society, Chandan Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",http://www.hemantborasacademy.com/
Taksh Academy CBSE / ICSE Coaching classes- Hadapsar,919156023066,Tuition,Pune,4.7,87,"112, Fortune Plaza, near Railway crossing, Autadwadi Handewadi, Vardhaman Twp, Sasane Nagar, Hadapsar, Pune, Maharashtra 411028",https://www.instagram.com/wetakshacademy/
Ketan's Mathematics Home Tuitions,919371006135,Tuition,Pune,5,52,"234/54 Sanjay park, Airport Rd, Survey Number 235, Puru Society, Sanjay Park, Pune, Maharashtra 411032",
Ascent Coaching Centre- Best Coaching Classes in Wadgaonsheri.,919923900046,Tuition,Pune,5,6,"Office No 303, 3rd floor, The Collection, Brahma Corp Business Park, Pune-14, near F-Residences, Digambar Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",https://ascentcoachingcentre.in/
Takalkar Classes,919881098308,Tuition,Pune,4.5,164,"bharat joti, Bus Stop, 634/1, above People’s Bank, Shree Sant Eknath Nagar, Bibwewadi, Pune, Maharashtra 411037",https://takalkarclasses.com/
MMS COACHING CLASSES,918788171838,Tuition,Pune,5,133,"Sana hospital, Near, opposite Zam Zam Hotel, near Kausar Baugh Road, Kausar Baugh, Kondhwa, Pune, Maharashtra 411048",
"Chate Coaching Classes Vishrantwadi – IIT-JEE, NEET, CET, CBSE & State Board (8th–10th), Homi Bhabha, Scholarship & Olympiad",917588276777,Tuition,Pune,4.8,313,"Sr No.116, 3rd floor, Pushpa Height Building, 4/5, Pune - Alandi Rd, Kalas Area, Kalas, Pune, Maharashtra 411015",https://chatecoachingclasses.co/pages/alandi-road?srsltid=AfmBOooaEzGdkRetSyHI4VydXm_lbJ4oa5Am9nbY3CfNlzjSEKxBUVqZ
Home Tutor in Pune By SUE Tutor,917020756300,Tuition,Pune,4.8,53,"Khau Gali, Lane no -3, Vidya Nagar, Pimple Gurav, Pimpri-Chinchwad, Maharashtra 411061",https://www.suetutor.com/
RAJ HOME TUITION PUNE,919503337684,Tuition,Pune,5,17,"Plat no 103B wing, ANANDI RESIDENCY, lane, near Sanskriti hotel, Yashwant Nagar, Deshmukh Nagar, Shivane, Pune, Maharashtra 411038",
Shree Classes & Home Tuition (wagholi),917709310756,Tuition,Pune,4.9,26,"Sai Park Soceity, Near Raisoni College Wagholi Domkhel Road, Ivy Estate, Awhalwadi Rd, Domkhel, Wagholi, Pune, Awhalwadi, Maharashtra 412207",
Sadhak Shiksha Home Tuition,918421407322,Tuition,Pune,5,10,"Home Tutions are Available in, &, PCMC Area, Kapad Ganj, Raviwar Peth, Pune, Maharashtra 411002",https://sadhakshiksha.com/
APEKSHA CLASSES HOME TUITION,919130594087,Tuition,Pune,5,9,"Old Mundhwa Rd, Ganesh Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",
Perfect Tutor,918083518083,Tuition,Pune,5,3,"Office no 1, Furniture Sankal Safalya Building, DP Rd, opposite Patil Book Depot, Gananjay Society, Shastri Nagar, Kothrud, Pune, Maharashtra 411038",https://www.perfecttutor.in/pune/home-tutors-and-home-tuition-classes
Chitale's Tuition Classes,919326714989,Tuition,Pune,4.7,23,"B-2, F-6, Gardenia Hsg Soc Phase, 1, Somnath Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",
Learning Potato Education,918999949582,Tuition,Pune,4.9,35,"VTP Town Square Commercial, F03, Mahalunge, Pune, Maharashtra 411045",https://learningpotato.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_listing
RSD’s Tuition Classes,919423041198,Tuition,Pune,4.6,7,"E-906, SUVIDHA DNYANGANGA SOCIETY, Sinhgad College Rd, near Goyal Ganga, Tukai Nagar, Vadgaon Budruk, Pune, Maharashtra 411041",
Er. Deepak Pandey - Jee Mains & Advanced (Wanawadi) | NEET | Best Chemistry Home Tutor in Pune,918237670001,Tuition,Pune,5,6,"C1-308, Ganga Satellite, Clover Village, Wanwadi, Pune, Maharashtra 411040",https://jeeadvanced-neethometutors.com/
The Swami Home Tuition Academy (Dattawadi Swargate),917559326931,Tuition,Pune,4.1,14,"swargate Kothrud, Ladkatwadi, Dattawadi, Pune, Maharashtra 411030",
Saad Tuition Classes,919890710567,Tuition,Pune,5,17,"21 6 floor, Pudumjee Paradise, A2, Ajmera society Nilkanth Nagar, Pune Cantonment, Pune, Maharashtra 411002",https://abubakardarekhaaa404-afk.github.io/saad-tution-classes.portfolio/
The Future Tutorials - Private Home Tutoring Service,919850801187,Tuition,Pune,4.7,6,"Unnati Classic Society, near Vande Matram Bhavan, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411048",https://www.tftinstitute.com/
SUE Classes Old Sangvi,918857083057,Tuition,Pune,4.9,66,"SUE Classes, Shitole Chowk, Spicer College Rd, Shitole Nagar, Old Sangvi, Pimpri-Chinchwad, Maharashtra 411027",https://www.sueclasses.com/
COACH UP CLASSES,919922446468,Tuition,Pune,4.9,30,"3rd floor, Ganesh Krupa society, 383/B, Prabhune Rd, opp. SNDT school ground, Shaniwar Peth, Pune, Maharashtra 411030",
Aureon home tuition and Coaching Classes,919764076154,Tuition,Pune,4.8,6,"Sr No. 275, 275, Lane Number 6, near ANMOL RESIDENCY, Uttareshwar Nagar, Lohegaon, Pune, Maharashtra 411047",
Spruha's Academy (Tuition classes),919545138098,Tuition,Pune,5,12,"Sinhgad Rd, Hingne Khurd, Pune, Maharashtra 411051",https://spruhasacademy.my.canva.site/
RACHANA CLASSES,919822301600,Tuition,Pune,4.9,114,"Namdeo Racet Path, Niranjan Madhav Rd, Shaniwar Peth, Pune, Maharashtra 411030",
SMART Kidz Tuition Classes,918149981209,Tuition,Pune,5,3,"Flat no 1, Citadel Enclave society (Karan Khanna), E-2, Bhagwan Tatyasaheb Kawade Rd, Ganesh Nagar, Ghorpadi, Pune, Maharashtra 411036",
Greeks Classes (Science & Commerce Academy),918411844951,Tuition,Pune,4.6,178,"1st Floor, Bandal Prestige, opp. Siddhivinayak Mandir, near Sutar Hospital, Shree Colony, Azad Nagar, Kothrud, Pune, Maharashtra 411038",http://greeksclasses.com/
Ashoka Academy,919922109766,Tuition,Pune,4.3,165,"5, Salunke Vihar Rd, near Badhai Sweets, Kondhwa, Pune, Maharashtra 411048",http://aashokaacademy.in/
Terdale Classes,918788475723,Tuition,Pune,5,64,"3rd floor, Royal house building, Karve Rd, near sheetal hotel, karve putale, Mayur Colony, Kothrud, Pune, Maharashtra 411038",https://terdaleclasses.com/
Chaitanya Coaching Classes,919529163779,Tuition,Pune,4.9,7,"Chaitanya Chowk, Warje Malwadi Rd, near Universal Residency, Universal Residency, Malwade, Warje, Pune, Maharashtra 411058",
"French Tuition Classes ""Tune into French""",918800278282,Tuition,Pune,5,52,"Kumar Prospera, A-4, Magarpatta Rd, Hadapsar, Pune, Maharashtra 411028",
OMKAR MATHS ACADEMY,919850247576,Tuition,Pune,4.8,142,"Near, Nrusingh High School Rd, Shitole Nagar, Dhore Nagar, Old Sangvi, Pimpri-Chinchwad, Maharashtra 411027",
"Ideal Centre for Educare - Best Tuition and Education Coaching institute in Jayanagar, Bangalore",919740808712,Tuition,Bengaluru,4.9,320,"296, 2nd Floor, 10th A Main Road, 22nd Cross Rd, Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560011",https://www.idealcentres.in/coaching-centre-jayanagar/
Hamsa Tutorials-best tuition center in mahalakshmi layout.PUC/PU/10th/11th/12th/NEET/CET/ICSE/CBSE/STATE/IB/CRASH COURSES,917204631401,Tuition,Bengaluru,5,41,"3rd floor, Ess Vee complex, 2, 10th A Main Rd, opposite to SG international school, Ganesha Block, Nandini Layout, Bengaluru, Karnataka 560096",http://www.hamsatutorials.in/
Grow with Excellence Tuition Center|| Best Home Tuitions Bangalore,919535087612,Tuition,Bengaluru,5,51,"08 Nobel Residency Road,1st main road, Begur Road,Dodakammanahalli Tejaswini Nagar,Chandrasekarapura, Akshaynagar,Yelenahalli, near Nandi Citadel, Chandrasekarapura, Apt, Akshayanagar, Bengaluru, Karnataka 560068",
Best IGCSE Tuition & IB Tuition In Bengaluru. Best A & AS Level Tuition & TOP IB DP1 & DP2 Tuition.,919042171729,Tuition,Bengaluru,4.9,46,"130, 16th Main Rd, 4th Block, Koramangala, Bengaluru, Karnataka 560034",https://thechennaituition.com/
Innovative Study Circle - Coaching Center,919886446215,Tuition,Bengaluru,4.8,246,"2nd Floor, 0025(old.1003, 59th C Cross Rd, near Lulu mall, above Ather showroom, 4th M Block, Gopalapura, Rajajinagar, Bengaluru, Karnataka 560023",http://www.isc.guru/
Bengaluru Study Center Tuitions,919845432137,Tuition,Bengaluru,4.9,123,"Shree Saacha Sumtinath Jain Shwetambar Murtipujak Temple, Lakshmi Rd, Bheemanna Garden, Lakshmiamma Garden, Shanti Nagar, Bengaluru, Karnataka 560027",https://banglore-study-center.launchmy.site/
DOLPHIN TUTORIALS,919206925526,Tuition,Bengaluru,4.8,265,"Near krishna cake palace, widia school bus stop, 8th Main,2 nd cross, Hesaraghatta mn rd, near SBI BANK, Bhuvaneshwari Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057",https://www.dolphintutorials.com/
"GREEN BOARD EDUCATORS ( Best tuition center for CBSE / STATE for 9th std ,10th std and 1st & 2nd puc )",919738239311,Tuition,Bengaluru,5,121,"1st floor, Npc Complex, besides, Bata show room, above Amar Medicals, RRV Layout, BSV Reddy Layout, Ramamurthy Nagar, Bengaluru, Karnataka 560016",
Nalanda Tuition,919535148260,Tuition,Bengaluru,4.7,338,"No 7, 72, Nagarabhavi 2nd Stage, opposite unity lifeline hospital, 1st Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",http://www.nalandainstitution.com/
Bangalore Home Tuition,919902801679,Tuition,Bengaluru,4.9,268,"Konena Agrahara, Bengaluru, Karnataka 560017",https://wa.me/919902801679
ARA'S COACHING CENTRE,918762038157,Tuition,Bengaluru,4.9,63,"31, 10th A Cross Rd, near Young Scholars Academy, Ward No 32, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032",
Zen Tutors,919880723021,Tuition,Bengaluru,4.8,133,"Sri Sai Sadan, # 672, 1st Cross Ayyappa Temple Road Subbayanapalya, Dodda Banaswadi Main Rd, MS Nagar Post, Subramanyapalya, Banaswadi, Bengaluru, Karnataka 560033",
Vikas Tutorials,916363572152,Tuition,Bengaluru,4.8,247,"#166, 1st floor, 5th Main, Chamarajpet, Above Indian Bank, Near Makkala koota, Chamrajpet, Bengaluru, Karnataka 560018",http://www.vikastutorials.in/
Benaka Tutorials,919731868499,Tuition,Bengaluru,4.9,151,"725, 16th Main, 3rd Stage, I Block Grihalakshmi layout, near uphill park, Manjunath Nagar, WCRD, Bengaluru, Karnataka 560010",
"Indira's Coaching Centre : Coaching for 11th, 12th & Degree Students",919343344428,Tuition,Bengaluru,5,152,"CMR Layout, Lingarajapuram, Bengaluru, Karnataka 560084",
Prayatna Tuition & learning center Near me @Akshay Nagar,917204279330,Tuition,Bengaluru,4.9,63,"12 th A cross, Ovintoota road, 1st Block, Rajeshwari Layout, Akshaya Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016",https://prayatnalearning.com/
Apex Tutorials,918022425853,Tuition,Bengaluru,4.5,122,"3rd Cross Rd, near Bull Temple, NR Colony, Basavanagudi, Bengaluru, Karnataka 560004",
